,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
53,0.968,0.968,0.968,0.968,0.16718681640625,0.16378567111492157,0.496,0
54,0.968,0.968,0.968,0.968,0.16585083007812496,0.16450499893426895,0.512,0
55,0.97,0.97,0.97,0.97,0.16407153320312495,0.16352795041799545,0.496,0
56,0.969,0.969,0.969,0.969,0.168620263671875,0.16391254547834397,0.489,0
57,0.971,0.972,0.971,0.971,0.16131909179687498,0.16541821057796477,0.498,0
58,0.97,0.97,0.97,0.97,0.16484584960937498,0.16690944983959197,0.492,0
59,0.969,0.969,0.969,0.969,0.17300771484375,0.16158636456727982,0.535,0
60,0.969,0.97,0.969,0.97,0.163440234375,0.16435398285388947,0.550,0
61,0.97,0.971,0.97,0.97,0.16735893554687498,0.16607261132001877,0.493,0
62,0.971,0.972,0.971,0.971,0.16190517578124997,0.16640675200223923,0.518,0
63,0.971,0.972,0.971,0.971,0.165849365234375,0.16552857451438904,0.493,0
64,0.97,0.97,0.97,0.97,0.16565620117187496,0.16361093463897705,0.454,0
65,0.969,0.97,0.969,0.969,0.16733662109375003,0.16557226176261902,0.494,0
66,0.97,0.971,0.97,0.97,0.1706224609375,0.16377122980356215,0.498,0
67,0.971,0.971,0.971,0.971,0.162771923828125,0.16452916942834855,0.523,0
68,0.971,0.971,0.971,0.971,0.16105307617187503,0.1647825004696846,0.416,0
69,0.97,0.971,0.97,0.97,0.169487548828125,0.1661311022400856,0.391,0
70,0.97,0.971,0.97,0.97,0.16207880859375,0.16393422737121582,0.523,0
71,0.971,0.972,0.971,0.971,0.16368144531249995,0.16429260025024414,0.371,0
72,0.97,0.971,0.97,0.97,0.16685629882812503,0.16482127933502197,0.517,0
73,0.97,0.971,0.97,0.97,0.16206953125,0.16699240274429322,0.494,0
74,0.971,0.972,0.971,0.971,0.16950815429687505,0.16701751512289048,0.530,0
75,0.971,0.972,0.971,0.971,0.16201660156249997,0.16593234367370605,0.501,0
76,0.973,0.973,0.973,0.973,0.163230615234375,0.16566725019216538,0.493,0
77,0.97,0.97,0.97,0.97,0.15996367187500005,0.1644275449037552,0.536,0
78,0.971,0.971,0.971,0.971,0.16407910156250005,0.16425526115894318,0.510,0
79,0.968,0.969,0.968,0.969,0.165433544921875,0.16400247604846954,0.437,0
80,0.97,0.971,0.97,0.971,0.16737592773437504,0.16515246114730836,0.611,0
81,0.972,0.973,0.972,0.972,0.16384863281249995,0.16708350744247435,0.498,0
82,0.97,0.97,0.97,0.97,0.16489365234374997,0.16637537832260132,0.531,0
83,0.972,0.973,0.972,0.972,0.16465449218749995,0.16510422117710113,0.491,0
84,0.969,0.97,0.969,0.97,0.16777451171875002,0.16621151629686357,0.484,0
85,0.972,0.972,0.972,0.972,0.16130595703124995,0.16651016319990158,0.439,0
86,0.972,0.972,0.972,0.972,0.161056689453125,0.16558858797550202,0.487,0
87,0.967,0.968,0.967,0.967,0.16845053710937496,0.162903684425354,0.442,0
88,0.972,0.973,0.972,0.972,0.16219643554687502,0.16589387122392654,0.501,0
89,0.969,0.969,0.969,0.969,0.16983749999999997,0.16541896324157715,0.375,0
90,0.969,0.97,0.969,0.969,0.16536396484375004,0.1655636860728264,0.422,0
91,0.971,0.972,0.971,0.971,0.16542172851562498,0.16568406438827515,0.500,0
92,0.972,0.972,0.972,0.972,0.16096899414062504,0.16610288815498353,0.493,0
93,0.97,0.97,0.97,0.97,0.16226513671874998,0.16502806107997894,0.497,0
94,0.972,0.973,0.972,0.972,0.15856645507812495,0.16673945204019547,0.489,0
95,0.969,0.97,0.969,0.969,0.16161870117187505,0.16570582113265991,0.367,0
96,0.973,0.973,0.973,0.973,0.16155688476562502,0.16645166474580764,0.523,0
97,0.971,0.972,0.971,0.971,0.16702377929687495,0.16606366000175476,0.486,0
98,0.969,0.969,0.969,0.969,0.16499184570312497,0.16384817891120912,0.494,0
99,0.969,0.97,0.969,0.97,0.16518515624999996,0.16556500383615494,0.546,0
