,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
36,0.819,0.819,0.819,0.818,0.45120900878906245,0.39107917976379397,2.201,0.9670527540240501
37,0.811,0.811,0.811,0.811,0.44982885742187495,0.3822265068054199,2.102,0.9670007875689237
38,0.817,0.817,0.817,0.816,0.45132387695312504,0.3899237792491913,2.057,0.9680589269811218
39,0.814,0.814,0.814,0.813,0.4523679443359375,0.3866601670265198,1.893,0.9670196650241045
40,0.815,0.815,0.815,0.814,0.45108029785156245,0.3871534565448761,2.076,0.9671885730445251
41,0.813,0.813,0.813,0.812,0.45127817382812496,0.3857029223442078,2.043,0.9671253194973858
42,0.824,0.825,0.824,0.824,0.44340803222656255,0.3929259474277496,2.083,0.9695215559177622
43,0.816,0.816,0.816,0.816,0.4520504638671875,0.39020157046318055,1.407,0.9675590470331527
44,0.816,0.816,0.816,0.815,0.448788330078125,0.38778713393211367,2.230,0.968696081320241
45,0.816,0.816,0.816,0.815,0.4490599609375,0.3874818838357925,2.049,0.9674794164795533
46,0.817,0.818,0.817,0.817,0.45006147460937496,0.3886303021430969,2.772,0.9666133874787762
47,0.813,0.812,0.813,0.812,0.45182851562500004,0.3855991900444031,2.062,0.9671300216047005
48,0.815,0.816,0.815,0.814,0.45273374023437496,0.38904553804397585,2.124,0.9676075585399584
49,0.817,0.817,0.817,0.817,0.44784521484374995,0.38832059373855593,2.094,0.9686541332594919
50,0.818,0.817,0.818,0.817,0.44858098144531255,0.3880473876476288,2.061,0.9676128208448042
51,0.823,0.822,0.823,0.822,0.44884047851562503,0.3937340000629425,2.483,0.9675662296094634
52,0.817,0.817,0.817,0.816,0.44957263183593754,0.3894999079704285,2.152,0.9683708615388822
53,0.817,0.817,0.817,0.817,0.4516507568359375,0.3895994927406311,2.373,0.9671716630025431
54,0.817,0.817,0.817,0.817,0.4488775146484375,0.38789714856147767,2.077,0.9674172637802994
55,0.818,0.818,0.818,0.817,0.4545715087890625,0.3933080676078796,1.345,0.9674537864935587
56,0.814,0.813,0.814,0.813,0.45017524414062504,0.38552877779006955,2.207,0.9675149628380175
57,0.819,0.82,0.819,0.819,0.44542565917968746,0.3878981709957123,2.219,0.9684337677973393
58,0.818,0.818,0.818,0.817,0.44682653808593753,0.3877533907413483,2.243,0.9683579312188766
59,0.812,0.813,0.812,0.812,0.4511038818359375,0.38616780433654785,1.472,0.9684059031995366
60,0.824,0.824,0.824,0.823,0.44464272460937504,0.3938838639736176,2.001,0.9704207000748004
61,0.811,0.811,0.811,0.81,0.45152668457031253,0.3840287263393402,2.189,0.9673778192709619
62,0.817,0.817,0.817,0.817,0.4497886962890625,0.38902646379470823,2.111,0.9679105736563901
63,0.822,0.822,0.822,0.821,0.44809436035156247,0.3934944355964661,2.046,0.9687354898845111
64,0.818,0.817,0.818,0.817,0.45148542480468745,0.3916930598258972,1.717,0.9679146794409949
65,0.818,0.817,0.818,0.817,0.45094641113281253,0.38992560324668885,2.635,0.9674674474673909
66,0.813,0.814,0.813,0.813,0.4527391845703125,0.38586771986484525,2.092,0.9663930059578748
67,0.822,0.823,0.822,0.822,0.45217744140625005,0.3972944844245911,2.542,0.9689472733815828
68,0.811,0.811,0.811,0.811,0.45511191406249996,0.38561748337745666,2.062,0.9659465265836943
69,0.81,0.81,0.81,0.81,0.45552302246093745,0.38608270320892335,1.418,0.9664491838220977
70,0.822,0.821,0.822,0.821,0.44365366210937496,0.39079744992256166,2.087,0.969671731509874
71,0.815,0.815,0.815,0.814,0.45330219726562504,0.38732075147628786,2.082,0.9659534307227184
72,0.814,0.814,0.814,0.813,0.44955144042968753,0.38690322964191437,2.094,0.9690014296463669
73,0.819,0.819,0.819,0.819,0.450020947265625,0.39201444816589354,1.418,0.967977948070893
74,0.816,0.814,0.816,0.814,0.45145661621093747,0.38851274242401124,2.233,0.9674681195993227
75,0.818,0.817,0.818,0.817,0.448770263671875,0.38920369138717653,1.382,0.9686923065877886
76,0.816,0.817,0.816,0.816,0.45392363281250003,0.3895893429756165,1.415,0.9663995669142782
77,0.81,0.811,0.81,0.81,0.45700437011718753,0.38516147708892823,1.482,0.965290957397705
78,0.815,0.815,0.815,0.815,0.4494825927734375,0.38806849608421323,2.194,0.9686711191155443
79,0.822,0.822,0.822,0.821,0.44940451660156255,0.39382332904338835,2.004,0.968574746908694
80,0.817,0.816,0.817,0.816,0.45210070800781255,0.38961633133888246,2.078,0.9664818795427255
81,0.818,0.818,0.818,0.818,0.444388623046875,0.38813653583526614,2.203,0.9698078604005695
82,0.816,0.816,0.816,0.816,0.449163037109375,0.38860239553451537,2.061,0.9688899360011144
83,0.81,0.811,0.81,0.809,0.45777753906249996,0.38798644180297853,2.060,0.9665044060914891
84,0.817,0.817,0.817,0.816,0.45035231933593745,0.3915004207611084,2.079,0.9690010113049923
85,0.816,0.816,0.816,0.815,0.45149382324218745,0.3876917240142822,1.441,0.9669151298407508
86,0.814,0.814,0.814,0.813,0.45314924316406247,0.3866836839199066,2.099,0.9665519223057801
87,0.822,0.823,0.822,0.822,0.4503153076171875,0.3949171760082245,2.035,0.9683642359547697
88,0.816,0.816,0.816,0.815,0.45012626953125,0.3876918375492096,2.176,0.9673820910626922
89,0.815,0.814,0.815,0.814,0.455837060546875,0.39128823375701904,2.063,0.9670260446701164
90,0.818,0.819,0.818,0.818,0.4482052001953125,0.39144264044761656,2.784,0.9698327421828823
91,0.817,0.818,0.817,0.816,0.446114013671875,0.38527032012939455,2.245,0.9672346361582782
92,0.814,0.814,0.814,0.813,0.4538283203125,0.39018581886291503,2.100,0.9679341047097918
93,0.814,0.814,0.814,0.813,0.45276848144531245,0.38744645109176634,1.899,0.9669126294355974
94,0.816,0.816,0.816,0.815,0.45068911132812495,0.3877379283905029,2.068,0.9671029805613245
95,0.817,0.817,0.817,0.816,0.4518523681640625,0.3909646156311035,1.449,0.9679894666334681
96,0.811,0.81,0.811,0.81,0.45413046874999996,0.3857085338592529,2.058,0.9671858690158219
97,0.809,0.809,0.809,0.809,0.45154421386718746,0.37981671113967896,1.401,0.9655527944954121
98,0.816,0.816,0.816,0.816,0.44821027832031246,0.3879338517189026,2.192,0.9689325092362342
99,0.819,0.818,0.819,0.818,0.44889213867187505,0.3908669153213501,2.174,0.9689259527907497
