,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
78,0.99,0.99,0.99,0.99,0.028500585937500045,0.06525725705623626,0.384,0.98469898989899
79,0.989,0.989,0.989,0.989,0.029084960937500015,0.06378468260765076,0.397,0.9838552665079151
80,0.99,0.99,0.99,0.99,0.029945800781249976,0.06663808159828186,0.384,0.9815838383838383
81,0.989,0.989,0.989,0.989,0.03134140625000004,0.06672367038726806,0.388,0.9831588563897501
82,0.99,0.99,0.99,0.99,0.028203320312499947,0.06663038681149483,0.547,0.9887629577275174
83,0.99,0.99,0.99,0.99,0.02928115234374995,0.06619965467453003,0.588,0.9884646477209129
84,0.99,0.99,0.99,0.99,0.03022519531250001,0.06591509408950806,0.394,0.9809169205895155
85,0.989,0.989,0.989,0.989,0.03141142578125,0.06635340676307679,0.406,0.9779354720102951
86,0.99,0.99,0.99,0.99,0.029244335937499977,0.0663910008430481,0.379,0.9823371077374597
87,0.988,0.988,0.988,0.988,0.03259160156249996,0.06490682725906372,0.386,0.9808496322136427
88,0.99,0.99,0.99,0.99,0.029069238281249965,0.0644114665031433,0.380,0.981352216901934
89,0.988,0.988,0.988,0.988,0.03175107421875001,0.06661550250053405,0.404,0.9835261446573353
90,0.988,0.988,0.988,0.988,0.032120312500000026,0.0651264368057251,0.425,0.9803441295546559
91,0.986,0.986,0.986,0.986,0.03450078125,0.06543686038255692,0.375,0.9803056867515862
92,0.989,0.989,0.989,0.989,0.02987626953125,0.06370469563007354,0.383,0.9830458275543227
93,0.992,0.992,0.992,0.992,0.027753515624999947,0.06664339609146118,0.423,0.9767704936577497
94,0.99,0.99,0.99,0.99,0.02911445312500005,0.06607468862533569,0.392,0.9864055498992165
95,0.989,0.989,0.989,0.989,0.030603320312500015,0.06573803663253784,0.381,0.9847191837485063
96,0.991,0.991,0.991,0.991,0.029322656249999968,0.068344912815094,0.444,0.9775089021397976
97,0.989,0.989,0.989,0.989,0.029196484374999998,0.06424898812770843,0.385,0.9856075242245886
98,0.989,0.989,0.989,0.989,0.03023925781250003,0.06438354752063752,0.383,0.984479203268134
99,0.989,0.989,0.989,0.989,0.029989941406249998,0.06485459126234054,0.380,0.981727061569619
