,accuracy,precision,recall_score,f1score,brierscore,expectedcalibrationerror,inferencetime,auroc
23,0.82,0.821,0.82,0.82,0.4214025390625,0.3647119171142578,2.104,0.970510983620081
24,0.826,0.826,0.826,0.826,0.4155730712890625,0.36626243305206296,2.001,0.971409952010308
25,0.829,0.829,0.829,0.828,0.414569287109375,0.3704650205612183,2.296,0.9724924651362205
26,0.822,0.821,0.822,0.821,0.41793610839843753,0.36553138103485106,1.724,0.9728521828938902
27,0.827,0.826,0.827,0.826,0.42252622070312496,0.3733394306182861,2.261,0.9709994864174771
28,0.825,0.826,0.825,0.825,0.42074938964843756,0.3687476385116577,2.412,0.9709342664548528
29,0.829,0.829,0.829,0.829,0.4183980224609375,0.3743546597480774,2.404,0.9728675002207263
30,0.826,0.826,0.826,0.826,0.41970031738281255,0.37065748739242554,2.083,0.971949132879581
31,0.837,0.837,0.837,0.837,0.4084161865234375,0.3765590274810791,2.467,0.9750389677726601
32,0.825,0.825,0.825,0.825,0.42065205078125,0.3710997499465942,2.118,0.9721294565248868
33,0.832,0.832,0.832,0.832,0.41717536621093754,0.37608347187042235,2.105,0.9726648587089779
34,0.832,0.832,0.832,0.832,0.41491489257812497,0.3741629640579224,2.112,0.9727896638779908
35,0.825,0.825,0.825,0.825,0.42355383300781246,0.37168436698913576,2.263,0.9701015798647056
36,0.82,0.82,0.82,0.82,0.42283908691406247,0.3659833515167236,2.221,0.9705312063751986
37,0.827,0.827,0.827,0.827,0.42132165527343746,0.37364624881744385,2.102,0.9721318907020553
38,0.827,0.827,0.827,0.827,0.4196128662109375,0.37147497158050535,1.606,0.9714283151208518
39,0.824,0.824,0.824,0.824,0.4200556396484375,0.36764421405792236,1.671,0.9707063072625027
40,0.827,0.827,0.827,0.827,0.4209481201171875,0.37260984344482423,2.408,0.9710412736746032
41,0.829,0.829,0.829,0.828,0.4154907958984375,0.3712910837173462,2.121,0.9728616420034077
42,0.817,0.817,0.817,0.817,0.42513942871093746,0.36308887157440184,1.397,0.9690211926971694
43,0.82,0.821,0.82,0.82,0.425283251953125,0.3687364210128784,2.249,0.9713244816184202
44,0.824,0.824,0.824,0.824,0.4231596923828125,0.37132110996246337,2.100,0.971370966872842
45,0.838,0.837,0.838,0.837,0.41060854492187504,0.3776301424026489,2.229,0.9737589982073909
46,0.825,0.825,0.825,0.825,0.42139101562500003,0.371569780254364,2.274,0.9718609629388041
47,0.826,0.826,0.826,0.825,0.4211115234375,0.37120949935913083,2.107,0.9716895244663067
48,0.831,0.831,0.831,0.831,0.41434487304687495,0.37139824810028077,2.235,0.9717066996808461
49,0.829,0.829,0.829,0.829,0.41889033203125003,0.3733133152008057,2.100,0.9717584835336908
50,0.818,0.817,0.818,0.817,0.4261813720703125,0.36423000221252444,2.244,0.969041089417652
51,0.827,0.826,0.827,0.826,0.42021889648437505,0.37234528274536133,1.743,0.972048732891164
52,0.833,0.833,0.833,0.833,0.4136955322265625,0.37542162799835205,2.133,0.9738219801639257
53,0.828,0.829,0.828,0.828,0.41882805175781246,0.37351136417388914,2.275,0.9722914319140182
54,0.829,0.83,0.829,0.829,0.4190822998046875,0.373047144317627,2.327,0.9712517482604769
55,0.82,0.82,0.82,0.82,0.42630263671875,0.3684453323364258,2.123,0.9697352719625412
56,0.822,0.822,0.822,0.821,0.42662006835937505,0.37003300104141235,2.253,0.9698943290850043
57,0.82,0.82,0.82,0.819,0.425159326171875,0.3655691598892212,2.205,0.9694168091309814
58,0.823,0.823,0.823,0.822,0.42411313476562496,0.3697362058639526,2.252,0.9701919078843213
59,0.833,0.833,0.833,0.833,0.41656865234374996,0.37794642295837405,2.066,0.9735403346615701
60,0.831,0.831,0.831,0.83,0.41952578124999995,0.3766069314956665,2.711,0.9722859638109022
61,0.829,0.829,0.829,0.829,0.41896152343750004,0.3750133876800537,2.098,0.9726137675683295
62,0.833,0.832,0.833,0.832,0.41357084960937496,0.37612963161468504,2.079,0.9740958117558746
63,0.826,0.826,0.826,0.826,0.421263818359375,0.3727152292251587,2.548,0.9720180456206841
64,0.825,0.824,0.825,0.824,0.42157770996093746,0.3689741714477539,2.092,0.9706186855369955
65,0.832,0.832,0.832,0.831,0.41684682617187496,0.3744743745803833,2.080,0.971722300875417
66,0.832,0.832,0.832,0.832,0.41827104492187495,0.37772562274932864,2.217,0.9725756603140049
67,0.828,0.828,0.828,0.828,0.4177504150390625,0.371236442565918,2.220,0.9718478148317328
68,0.823,0.823,0.823,0.823,0.41915156249999996,0.3663134666442871,2.175,0.9708505742785996
69,0.824,0.825,0.824,0.824,0.4204002197265625,0.3691027482032776,2.105,0.9711072643159728
70,0.817,0.817,0.817,0.816,0.4271459228515625,0.3634623826980591,2.210,0.9684195394856866
71,0.828,0.828,0.828,0.828,0.41924826660156245,0.37379774932861326,2.241,0.972280955330304
72,0.827,0.828,0.827,0.827,0.4206059326171875,0.3737638454437256,2.406,0.9720564134258762
73,0.829,0.829,0.829,0.829,0.4198742431640625,0.3757231550216675,2.249,0.9725627042729764
74,0.831,0.83,0.831,0.83,0.4175,0.3744084738731384,2.782,0.9723203984775417
75,0.828,0.827,0.828,0.827,0.4166770263671875,0.37057715244293216,2.095,0.9719579076667781
76,0.832,0.832,0.832,0.832,0.4140804931640625,0.3731461856842041,2.097,0.972769374471401
77,0.817,0.816,0.817,0.816,0.42577832031249996,0.3653172374725342,2.027,0.9701887588313598
78,0.831,0.831,0.831,0.83,0.4153187255859375,0.37277148056030274,1.461,0.9722601822906591
79,0.829,0.828,0.829,0.828,0.41538312988281245,0.37043690090179443,2.281,0.9724049456495314
80,0.828,0.828,0.828,0.827,0.41747922363281253,0.3705931617736816,1.454,0.9715777168123998
81,0.826,0.826,0.826,0.826,0.418734716796875,0.36899453678131106,2.219,0.9708244569842954
82,0.826,0.827,0.826,0.826,0.41956726074218753,0.3696800994873047,2.097,0.9707900409433664
83,0.827,0.828,0.827,0.827,0.41986357421875,0.3748752965927124,2.255,0.973394823673047
84,0.831,0.83,0.831,0.83,0.41709602050781247,0.37504173736572266,2.276,0.9726477933351418
85,0.828,0.828,0.828,0.828,0.4218018798828125,0.375284174156189,2.248,0.9717456987426967
86,0.827,0.827,0.827,0.827,0.41747570800781253,0.3713522159576416,1.567,0.9726718521388055
87,0.829,0.83,0.829,0.829,0.41762314453125005,0.37275737838745115,2.376,0.9720078862145423
88,0.829,0.829,0.829,0.829,0.41928898925781255,0.374225982093811,1.372,0.9717513649043175
89,0.833,0.832,0.833,0.832,0.4155349853515625,0.3753571926116943,1.985,0.9728276271107094
90,0.833,0.833,0.833,0.833,0.41400280761718755,0.3750447105407715,2.268,0.972964672554722
91,0.825,0.825,0.825,0.825,0.4225510986328125,0.3716786632537842,2.083,0.9710275281832217
92,0.829,0.829,0.829,0.828,0.41576015624999996,0.3707309396743774,2.069,0.9724554201503277
93,0.819,0.82,0.819,0.819,0.42282724609375,0.366366139125824,2.104,0.9716624203309164
94,0.829,0.828,0.829,0.828,0.41975844726562495,0.37284268436431883,2.184,0.9710281406201025
95,0.824,0.824,0.824,0.823,0.4235695068359375,0.37013792734146117,1.946,0.9706712443679099
96,0.827,0.827,0.827,0.827,0.41773395996093754,0.370402345085144,1.460,0.972096203910257
97,0.83,0.831,0.83,0.83,0.4199914794921875,0.3762128173828125,1.577,0.9719552269037924
98,0.829,0.829,0.829,0.829,0.421626025390625,0.3751555377960205,2.232,0.9709500485418981
99,0.826,0.825,0.826,0.825,0.42100725097656255,0.37108761653900146,2.085,0.9715420895797457
